AR7J9AP1187FB5BD64,Adele,pop,0.729051,228.29333,0.777375,8,0.054104,-5.112,1,0.029302,104.946,4,0.525632
ARYKCQI1187FB3B18F,Tesla,rock,0.423538,435.2,0.621104,0,0.084983,-7.517,1,0.028139,134.299,4,0.35272
ARSQDUN1187B98D7D7,EPMD,rap,0.793005,208.38612,0.617311,1,0.076814,-6.181,1,0.423697,89.519,4,0.778131
ARIESRV1187FB54027,Dwarves,punk,0.285721,66.64,0.990719,0,0.360014,-4.94,1,0.125872,160.935,4,0.161018
ARRWGYU12086C17800,Carly Rae Jepsen,pop,0.572827,278.12,0.475402,9,0.074156,-5.802,1,0.025559,80.03,4,0.475689
ARCUL501187B9AF797,The Cult,rock,0.494852,311.02667,0.798192,7,0.234494,-9.173,1,0.038671,132.007,4,0.456457
ARLXLHI134198E77C6,Rita Ora,pop,0.641458,250.70667,0.825725,10,0.296171,-4.16,0,0.045961,125.026,4,0.597532
ARR3GSP1187B9AD4C4,Def Leppard,rock,0.516501,393.82159,0.603434,11,0.898279,-18.163,1,0.032231,81.983,4,0.425734
ARZH3SW1187B98C96E,Onyx,rap,0.706599,224.25333,0.610304,10,0.123615,-9.714,0,0.381927,88.287,4,0.755736
ARW0K5F1187B9AFCC0,The Vandals,punk,0.485743,180.76,0.956109,0,0.100029,-5.389,1,0.177949,179.832,4,0.790908
ARA3WQH1187B98A510,Samuel Barber,classical,0.076722,519.43955,0.110199,10,0.235466,-22.044,0,0.044207,80.547,3,0.0329
ARWBXLS124BAE72FC2,Leighton Meester,pop,0.510263,194.3585,0.519268,11,0.083279,-9.01,0,0.041298,172.041,4,0.403025
ARJM1XC1187B9A8270,Ram Jam,rock,0.498496,238.56,0.922196,11,0.077813,-4.809,0,0.119944,117.303,4,0.679784
ARBCUNV1187B98A9FB,Busta Rhymes,rap,0.546774,159.2,0.837858,11,0.589172,-7.975,0,0.382472,67.119,4,0.780714
AR050VJ1187B9B13A7,Dead Kennedys,punk,0.379148,82.64,0.932458,11,0.08697,-7.614,0,0.113011,138.601,4,0.872214
ARVFIOO1187FB39078,Johann Sebastian Bach,classical,0.260916,142.06667,0.068433,1,0.306878,-19.458,0,0.035698,90.876,3,0.191672
ARMD3XX1187B9ACF84,Cypress Hill,rap,0.905641,209.86667,0.746175,8,0.097555,-6.465,0,0.218402,102.188,4,0.730978
AR8W8DN1187FB35ED0,The Germs,punk,0.264149,113.06667,0.929913,9,0.327685,-8.172,0,0.063691,132.717,4,0.630842
AR8WBYL1187B9B2605,Richard Wagner,classical,0.23551,287.99946,0.360963,7,0.204782,-15.579,1,0.041455,97.659,3,0.113388
ARFDKIH129F1DDFB09,Christina Perri,pop,0.427241,281.22667,0.434386,10,0.116101,-6.806,1,0.027333,139.314,3,0.172339
ARDIBRT1187B9AF176,Led Zeppelin,rock,0.569629,352.53333,0.578105,9,0.102831,-13.778,0,0.028371,92.706,4,0.730567
ARZ3U2M1187B989ACB,Nas,rap,0.65575,290.56,0.802448,10,0.208369,-6.329,0,0.169086,87.29,4,0.566362
AR7Y6JX1187FB4D9B3,Bad Brains,punk,0.318004,112.09333,0.994549,8,0.801392,-8.221,0,0.169603,85.733,4,0.072889
ARZ8XIL1187FB4801B,Sir Mix-A-Lot,rap,0.81634,284.13333,0.636079,1,0.044094,-12.194,1,0.463301,183.992,4,0.676388
ARMKODX11F50C4BD1B,The Ramones,punk,0.597243,149.46667,0.96045,11,0.104815,-3.989,1,0.042,163.017,4,0.934433
ARPGPVL11F4C83C837,Aram Khachaturian,classical,0.374073,558.97002,0.527954,2,0.437614,-10.752,1,0.047654,152.939,3,0.374438
AR8QWS71187B9A7BD5,Mika,pop,0.630589,203.86612,0.50125,10,0.069991,-8.977,1,0.036169,99.981,4,0.22735
ARONT381187B9B07FF,Nice & Smooth,rap,0.771642,238.37333,0.760333,9,0.225193,-9.316,1,0.343091,200.491,4,0.698985
AR32RXI1187B9BA168,The Undertones,punk,0.415546,164.26667,0.836212,9,0.082455,-6.507,1,0.041339,159.839,4,0.646302
ARWSRGX1187B9A00B5,Franz Schubert,classical,0.218321,144.82667,0.042731,11,0.089459,-19.58,0,0.039219,110.312,3,0.196488
ARAOYXM1187FB524F6,Nelly Furtado,pop,0.616044,244.09333,0.623678,10,0.231668,-5.063,1,0.040364,89.606,4,0.62746
ARSZ6MA1187FB43D29,The Notorious B.I.G.,rap,0.851141,320.36,0.63334,11,0.439911,-7.384,0,0.274615,91.747,4,0.613132
ARANOZN1187B9B373E,Descendents,punk,0.21212,100.33333,0.74705,2,0.288612,-9.365,1,0.045491,201.008,3,0.842143
ARU9FJQ1187B9B5FDF,Benjamin Britten,classical,0.158058,165.48,0.061418,7,0.114226,-23.021,1,0.045356,84.047,4,0.05822
